Data;SPY;FEZ;EWJ;EEM;GLD;IEF;IBCX
14.09.2022;394.6;34.31;52.08;38.55;157.93;90.84;120.60
13.09.2022;393.1;34.07;51.34;38.36;158.54;90.8;120.33
12.09.2022;410.97;35.42;53.09;39.58;160.63;91.31;123.06
09.09.2022;406.6;34.59;53.07;39;159.82;91.53;121.65
08.09.2022;400.38;33.63;52.09;38.43;158.98;91.52;120.76
07.09.2022;397.78;33.83;51.47;38.64;159.94;91.86;121.39
06.09.2022;390.76;33.06;51.55;38.3;158.33;91.26;119.86
02.09.2022;392.24;33.06;52.37;38.76;159.26;92.29;121.29
01.09.2022;396.42;33.33;52.95;39.12;157.87;91.78;120.32
31.08.2022;395.18;33.84;53.59;39.43;159.27;92.51;121.83
30.08.2022;398.21;34.13;53.83;39.29;160.51;92.9;121.72
29.08.2022;402.63;34.3;53.89;39.76;161.86;92.93;121.95
26.08.2022;405.31;34.18;54.44;40.01;161.76;93.46;122.39
25.08.2022;419.51;35.45;55.8;40.61;163.75;93.57;123.29
24.08.2022;413.67;35.03;55.17;39.75;163.25;92.97;122.71
23.08.2022;412.35;34.94;55.19;39.76;162.77;93.28;122.91
22.08.2022;413.35;34.84;55.06;39.55;161.64;93.51;122.50
19.08.2022;422.14;35.94;55.63;39.9;162.72;93.93;124.58
18.08.2022;427.89;36.65;56.61;40.45;163.92;94.74;126.26
17.08.2022;426.65;36.84;56.81;40.68;164.35;94.56;127.36
16.08.2022;429.7;37.28;56.99;40.85;165.42;95.2;128.71
15.08.2022;428.86;37.07;57.26;40.86;165.71;95.31;130.12
12.08.2022;427.1;37.41;57.03;41.05;167.87;95.01;130.12
11.08.2022;419.99;37.04;56.29;40.62;166.34;94.63;130.96
10.08.2022;419.99;37.1;56.31;40.46;166.78;95.26;131.07
09.08.2022;411.35;36.29;54.74;39.96;167.2;95.21;129.35
08.08.2022;412.99;36.58;55.29;40.11;166.69;95.49;129.58
05.08.2022;413.47;36.48;55.31;40.06;165.29;94.93;128.99
04.08.2022;414.17;36.8;55.65;40.02;167.17;96.33;130.68
03.08.2022;414.45;36.43;55.67;39.74;164.45;95.84;129.56
02.08.2022;408.06;35.78;55.79;39.43;164.05;95.45;129.95
01.08.2022;410.77;36.44;56.87;39.62;165.03;96.79;131.39
29.07.2022;411.99;36.49;56.15;39.96;164.1;96.22;130.59
28.07.2022;406.07;35.84;55.63;40.15;163.64;96.19;130.25
27.07.2022;401.04;35.52;55.18;39.98;161.67;95.24;129.04
26.07.2022;390.89;34.48;54.09;39.25;160.04;95.05;127.78
25.07.2022;395.57;35.31;54.69;39.56;160.23;95.01;129.32
22.07.2022;395.09;34.99;54.7;39.42;160.67;95.35;129.17
21.07.2022;398.79;35.2;54.53;39.82;160.27;94.27;127.52
20.07.2022;394.77;34.77;53.85;39.37;158.04;93.21;126.63
19.07.2022;392.27;35.18;53.62;39.54;159.54;93.3;126.98
18.07.2022;381.95;33.79;52.86;38.9;159.16;93.73;125.69
15.07.2022;385.13;33.59;52.76;38.63;159.01;94.01;125.37
14.07.2022;377.91;32.85;52.21;38.43;159.33;93.69;123.68
13.07.2022;378.83;33.38;52.73;38.78;161.6;94.21;124.84
12.07.2022;380.83;33.3;53.01;38.87;160.83;93.81;125.02
11.07.2022;384.23;33.38;52.99;39.02;161.43;93.59;124.29
08.07.2022;388.67;34.06;53.72;40.09;162.3;92.86;125.47
07.07.2022;388.99;34.06;53.45;40.09;162.23;93.42;125.01
06.07.2022;383.25;33.55;52.7;39.3;162.14;94;125.83
05.07.2022;381.96;33.53;52.71;39.54;164.75;94.8;125.84
01.07.2022;381.24;34.74;53.05;39.85;168.32;94.46;127.46
30.06.2022;377.25;34.79;52.83;40.1;168.46;93.45;126.84
29.06.2022;380.34;35.06;52.91;40.29;169.49;92.74;125.48
28.06.2022;380.65;35.36;53.15;40.45;169.62;92;126.13
27.06.2022;388.59;35.69;53.23;40.7;169.9;91.88;127.73
24.06.2022;390.08;36;53.7;40.65;170.09;92.4;128.02
23.06.2022;378.06;34.83;52.66;39.71;170.26;92.73;127.44
22.06.2022;374.39;34.97;52.34;39.59;171.31;92.21;126.87
21.06.2022;375.07;35.17;52.6;40.31;170.63;91.06;125.84
17.06.2022;365.86;35.4;52.06;39.67;171.27;91.54;125.45
16.06.2022;366.65;35.22;52.64;39.52;172.69;91.51;125.87
15.06.2022;379.2;36.25;53.49;40.77;170.77;90.92;125.75
14.06.2022;373.87;35.38;52.9;40.24;168.57;89.66;124.41
13.06.2022;375;35.71;53.26;39.69;169.93;90.39;125.12
10.06.2022;389.8;37.07;54.79;41.13;174.54;92.02;128.27
09.06.2022;401.44;38.31;55.8;41.59;172.23;92.93;130.66
08.06.2022;411.22;39.47;56.75;42.96;172.78;93.02;133.16
07.06.2022;415.74;40.05;57.5;42.73;172.94;93.36;133.57
06.06.2022;411.79;40.01;57.32;42.6;171.82;92.99;133.47
03.06.2022;410.54;39.69;57.01;42.37;172.58;93.69;133.82
02.06.2022;417.39;40.26;58.22;43.07;174.35;93.88;134.57
01.06.2022;409.59;39.19;57.63;42.34;172.23;93.74;133.59
31.05.2022;412.93;39.85;57.6;42.64;171.14;94.27;134.94
27.05.2022;415.26;40.06;58.34;42.05;172.85;95.26;135.99
26.05.2022;405.31;39.31;57.99;41.57;172.76;95.13;135.63
25.05.2022;397.37;38.58;57.54;40.93;173.08;95.17;134.96
24.05.2022;393.89;38.48;57.42;40.73;174.13;94.98;135.35
23.05.2022;396.92;38.68;57.64;41.45;172.83;94.17;134.60
20.05.2022;389.63;37.71;57.09;41.14;172.03;94.74;133.33
19.05.2022;389.46;37.65;56.37;40.97;171.91;94.31;133.76
18.05.2022;391.86;37.26;55.89;40.33;169.42;93.97;132.07
17.05.2022;408.32;38.59;56.43;41.32;169.33;93.3;133.22
16.05.2022;400.09;37.51;56.02;40.33;170.4;94.01;132.32
13.05.2022;401.72;37.55;56.32;40.49;168.79;93.62;132.06
12.05.2022;392.34;36.43;55.18;39.4;170.17;94.11;131.68
11.05.2022;392.75;36.5;54.57;39.66;172.82;93.8;132.61
10.05.2022;399.09;36.55;55.17;39.94;171.42;93.23;132.44
09.05.2022;398.17;36.16;55.09;39.75;172.88;92.92;132.16
06.05.2022;411.34;37.19;56.69;40.93;175.42;92.23;132.26
05.05.2022;413.81;37.74;56.47;41.5;175.13;92.76;132.97
04.05.2022;429.06;39.08;58.06;43.09;175.8;93.7;134.38
03.05.2022;416.38;38.25;57.05;42.63;174.09;93.1;133.49
02.05.2022;414.48;37.95;56.6;42.32;173.63;92.99;133.33
29.04.2022;412;37.96;56.62;42.38;176.91;93.69;133.89
28.04.2022;427.81;38.54;57.3;42.23;176.93;94.19;133.74
27.04.2022;417.27;37.81;56.27;41.63;175.98;94.33;134.90
26.04.2022;416.1;37.8;56.05;41.15;177.32;94.86;136.30
25.04.2022;428.51;39.15;57.26;42.07;177.05;94.23;136.86
22.04.2022;426.04;39.54;56.91;42.38;180.29;93.63;137.80
21.04.2022;438.06;40.17;57.77;42.76;182.06;93.58;138.98
20.04.2022;444.71;40.55;58.25;43.6;182.71;94.1;139.61
19.04.2022;445.04;39.97;57.71;43.86;181.82;93.37;138.71
18.04.2022;437.97;39.69;57.7;44.08;184.61;93.99;139.86
14.04.2022;437.79;39.74;58.4;44.23;184.04;94.26;139.86
13.04.2022;443.31;39.97;58.56;44.81;184.65;95.12;140.66
12.04.2022;438.29;39.51;57.73;44.23;183.77;94.91;139.91
11.04.2022;439.92;39.77;58.5;44.37;182.37;94.46;140.47
08.04.2022;447.57;40.04;59.43;44.93;181.47;94.91;141.29
07.04.2022;448.77;40.03;59.68;44.89;180.34;95.39;141.46
06.04.2022;446.52;40;59.89;45.25;179.66;95.63;141.94
05.04.2022;451.03;40.82;60.8;45.85;179.24;95.97;142.33
04.04.2022;456.8;41.7;62.43;46.71;180.37;97.13;144.09
01.04.2022;452.92;41.63;61.93;45.9;179.5;97.19;144.96
31.03.2022;451.64;41.15;61.61;45.15;180.65;97.83;144.96
30.03.2022;458.7;42.24;62.36;45.84;180.58;97.64;145.51
29.03.2022;461.55;42.68;63.02;45.97;179.14;97.26;145.10
28.03.2022;455.91;41.32;61.8;45.2;179.06;96.78;143.52
25.03.2022;452.69;41;62.74;45.05;182.38;96.56;143.46
24.03.2022;450.49;40.96;62.75;45.41;183.13;97.56;144.03
23.03.2022;443.8;40.6;62.07;45.17;181.81;98.11;144.28
22.03.2022;449.59;41.56;62.44;45.47;179.36;97.45;144.32
21.03.2022;444.39;40.96;62.25;44.66;180.67;97.99;144.58
18.03.2022;444.52;41.63;62.27;45.36;179.3;99.28;145.50
17.03.2022;441.07;41.49;61.48;44.72;180.89;98.99;145.76
16.03.2022;435.62;41.44;60.91;44.95;180.01;99.18;145.02
15.03.2022;426.17;39.55;59.58;41.6;178.89;99.32;143.83
14.03.2022;417;39.17;58.62;41.54;182.3;99.36;143.42
11.03.2022;420.07;38.35;58.54;42.57;185.09;100.64;143.58
10.03.2022;425.48;38.68;59.5;43.48;186.4;100.67;144.53
09.03.2022;427.41;39.87;59.75;44.31;185.82;101.13;146.75
08.03.2022;416.25;37.26;58.18;43.09;191.51;101.76;144.22
07.03.2022;419.43;36.2;59.03;42.95;186.41;102.42;144.26
04.03.2022;432.17;37.6;61.18;44.62;183.68;102.86;146.52
03.03.2022;435.71;39.67;61.98;45.54;180.8;101.85;148.36
02.03.2022;437.89;40.83;62.29;46.19;179.73;101.41;149.24
01.03.2022;429.98;40.02;62.08;46.11;181.62;102.96;149.68
28.02.2022;436.63;41.74;62.94;46.73;178.38;101.97;149.51
25.02.2022;437.75;43.19;63.55;47.35;176.55;100.82;149.74
24.02.2022;428.3;42.06;62.11;46.49;177.14;100.85;148.84
23.02.2022;421.95;42.85;62.47;47.47;178.29;100.61;150.20
22.02.2022;429.57;43.27;63.12;48.03;177.49;101.14;150.86
18.02.2022;434.23;44.34;63.63;48.72;177.12;101.15;151.39
17.02.2022;437.06;44.54;63.73;49.21;177.25;100.82;151.81
16.02.2022;446.6;45.41;64.68;49.79;174.86;100.28;151.79
15.02.2022;446.1;45.23;64.67;49.43;173.08;100.08;151.38
14.02.2022;439.02;44.01;63.96;48.38;174.74;100.38;150.86
11.02.2022;440.46;44.49;63.96;48.72;173.81;101.08;151.50
10.02.2022;449.32;45.73;64.48;49.47;170.56;100.04;152.67
09.02.2022;457.54;46.25;65.52;49.8;171.21;100.97;153.32
08.02.2022;450.94;45.47;64.63;49.03;170.63;100.83;152.61
07.02.2022;447.26;45.22;64.26;48.56;170.11;101.16;153.03
04.02.2022;448.7;45.19;64.22;48.66;168.86;101.13;153.51
03.02.2022;446.6;45.26;63.72;48.54;168.6;101.91;154.69
02.02.2022;457.35;46;65.08;49.06;168.84;102.35;154.30
01.02.2022;452.95;45.86;64.1;49.14;168.23;102.14;153.85
31.01.2022;449.91;45.33;64.08;48.84;168.09;102.28;153.42
28.01.2022;441.95;44.69;62.75;47.29;167.1;102.28;152.61
27.01.2022;431.24;44.5;62.51;47.06;167.6;102.04;153.00
26.01.2022;433.38;44.66;63.41;47.61;169.79;101.61;154.58
25.01.2022;434.47;44.46;64.3;48.22;172.58;102.34;155.34
24.01.2022;439.84;44.96;64.53;48.31;172.03;102.48;155.90
21.01.2022;437.98;45.55;64.81;49;171.09;102.57;156.23
20.01.2022;446.75;46.13;65.06;49.72;171.65;101.98;155.65
19.01.2022;451.75;46.34;65.35;49.43;172.08;101.76;155.84
18.01.2022;456.49;46.28;66.17;49.22;169.39;101.51;155.53
14.01.2022;464.72;47;67.23;50.11;169.67;102.29;157.18
13.01.2022;464.53;46.99;67.31;50.13;170.16;103;157.99
12.01.2022;471.02;47.38;67.99;50.85;170.74;102.67;157.78
11.01.2022;469.75;46.89;67.03;50.02;170.29;102.65;156.50
10.01.2022;465.51;46.45;66.51;48.89;168.26;102.4;156.19
07.01.2022;466.09;46.92;66.67;48.89;167.75;102.43;156.97
06.01.2022;467.94;46.81;67.1;48.45;166.99;102.77;155.97
05.01.2022;468.38;47.01;67.6;48.23;169.06;103.02;156.67
04.01.2022;477.55;47.24;67.91;49.03;169.57;103.46;156.39
03.01.2022;477.71;47.07;67.03;49.2;168.33;103.51;156.47
31.12.2021;474.96;46.66;66.96;48.85;170.96;104.49;157.28
30.12.2021;476.16;46.57;66.91;49.09;169.8;104.6;157.28
29.12.2021;477.48;46.65;67.1;48.56;168.59;104.26;157.79
28.12.2021;476.87;46.68;67.42;48.78;168.64;104.79;157.53
27.12.2021;477.26;46.73;67.34;48.94;169.37;104.81;157.71
23.12.2021;470.6;46.3;67.4;48.72;168.97;104.78;157.86
22.12.2021;467.69;45.95;67.14;48.47;168.59;104.99;157.99
21.12.2021;463.06;45.34;67.03;48.24;167.02;104.89;157.46
20.12.2021;454.98;44.68;66.64;47.44;167.09;105.31;157.74
17.12.2021;459.87;45.2;67.21;48.16;167.8;105.4;157.32
16.12.2021;466.45;46.02;68.04;48.4;168.16;105.17;158.34
15.12.2021;470.6;46.15;67.96;48.34;166.15;104.86;157.99
14.12.2021;463.36;45.48;66.81;48.48;165.44;105.02;157.63
13.12.2021;466.57;45.75;66.89;48.59;167;105.2;158.06
10.12.2021;470.74;46.2;68.43;50.08;166.58;104.7;158.34
09.12.2021;466.35;45.99;68.33;50.04;165.88;104.63;157.87
08.12.2021;469.52;46.68;68.89;50.28;166.9;104.36;158.34
07.12.2021;468.28;46.72;68.97;50.08;166.81;104.7;157.83
06.12.2021;458.79;45.4;67.4;49.3;166.22;105.1;157.96
03.12.2021;453.42;44.81;67.36;48.92;166.63;105.62;158.15
02.12.2021;457.4;45.27;66.97;49.62;165.24;105.01;157.88
01.12.2021;450.5;44.8;65.98;49.02;166.16;105.23;157.83
30.11.2021;455.56;44.77;66.33;48.84;165.5;105.04;157.68
29.11.2021;464.6;45.13;67.15;48.89;166.62;104.41;156.94
26.11.2021;458.97;44.98;66.96;48.7;166.85;104.65;157.01
24.11.2021;469.44;46.58;68.78;50.39;167.12;103.31;155.52
23.11.2021;468.19;46.99;69.63;50.46;167.28;103;156.53
22.11.2021;467.57;47.11;69.55;50.51;168.74;103.42;156.84
19.11.2021;468.89;47.64;69.91;50.92;172.61;104.18;157.97
18.11.2021;469.73;48.42;69.77;51;173.94;103.9;158.66
17.11.2021;468.14;48.29;69.59;51.63;174.5;103.84;157.52
16.11.2021;469.28;48.28;69.88;51.9;172.92;103.47;157.79
15.11.2021;467.43;48.28;70.02;51.83;174.18;103.56;158.76
12.11.2021;467.27;48.53;70.08;52;174.45;103.97;160.17
11.11.2021;463.77;48.4;69.08;51.86;174.12;103.75;160.05
10.11.2021;463.62;48.25;68.68;50.98;173.15;104.08;160.60
09.11.2021;467.38;48.95;69.77;51.19;171.29;104.98;162.55
08.11.2021;468.93;48.96;70.21;51.39;170.45;104.5;162.25
05.11.2021;468.53;49;70.36;50.92;169.84;104.95;162.15
04.11.2021;466.91;48.65;70.27;50.98;167.65;104.38;161.57
03.11.2021;464.72;48.74;69.77;51.1;165.77;103.82;161.75
02.11.2021;461.9;48.26;69.35;50.86;167.16;104.15;161.32
01.11.2021;460.04;48.22;69.43;51.32;167.52;103.89;161.18
29.10.2021;459.25;47.75;68.4;50.92;166.65;103.9;160.53
28.10.2021;458.32;47.91;68.5;51.67;168.08;103.86;162.63
